"","V1","V2","V3"
"7090",1,1,2
"7091",5,1,2
"7092",3,1,1
"7093",1,1,1
"7094",4,1,2
"7095",1,1,1
"7096",8,1,4
"7097",11,1,1
"7098",1,1,1
"7099",14,1,2
"7100",16,4,1
"7101",5,1,1
"7102",7,1,1
"7103",25,1,2
"7104",1,1,1
"7105",6,1,2
"7106",7,3,2
"7107",9,1,1
"7108",64,1,1
"7109",6,1,1
"7110",2,10,1
"7111",2,1,2
"7112",7,1,1
"7113",12,1,1
"7114",9,1,1
"7115",3,1,2
"7116",2,1,1
"7117",3,1,1
"7118",25,1,2
"7119",1,1,6
"7120",27,1,1
"7121",3,1,1
"7122",8,1,1
"7123",5,1,1
"7124",5,1,1
"7125",2,1,1
"7126",45,1,1
"7127",1,1,2
"7128",1,1,1
"7129",1,2,1
"7130",7,1,1
"7131",1,1,4
"7132",22,1,1
"7133",10,1,1
"7134",5,1,1
"7135",42,1,1
"7136",37,1,1
"7137",14,1,1
"7138",39,1,1
"7139",15,1,1
"7140",26,2,1
"7141",1,1,1
"7142",26,1,1
"7143",1,1,1
"7144",12,2,6
"7145",7,1,1
"7146",68,2,1
"7147",1,2,1
"7148",1,2,1
"7149",6,1,2
"7150",4,1,1
"7151",1,1,2
"7152",13,1,5
"7153",5,1,1
"7154",21,1,1
"7155",2,1,1
"7156",74,1,5
"7157",12,1,1
"7158",1,1,1
"7159",2,1,2
"7160",10,1,1
"7161",1,1,2
"7162",48,1,2
"7163",2,1,1
"7164",2,1,1
"7165",10,1,1
"7166",4,1,1
"7167",9,1,1
"7168",8,1,1
"7169",8,1,1
"7170",22,1,1
"7171",22,1,1
"7172",14,1,1
"7173",2,1,1
"7174",1,1,1
"7175",1,1,2
"7176",2,1,1
"7177",1,1,1
"7178",7,1,4
"7179",36,1,1
"7180",1,1,1
"7181",20,1,1
"7182",13,1,1
"7183",2,3,1
"7184",1,1,1
"7185",3,1,1
"7186",1,1,1
"7187",20,1,1
"7188",32,1,2
"7189",1,1,1
"7190",43,1,1
"7191",6,1,1
"7192",34,1,2
"7193",15,1,1
"7194",15,1,3
"7195",4,1,1
"7196",8,4,2
"7197",21,1,1
"7198",41,1,1
"7199",10,1,2
"7200",9,2,3
"7201",14,1,1
"7202",3,1,2
"7203",2,1,1
"7204",9,1,2
"7205",5,1,1
"7206",3,5,5
"7207",10,1,2
"7208",5,1,1
"7209",1,2,1
"7210",1,1,3
"7211",22,1,5
"7212",9,1,1
"7213",15,1,1
"7214",19,1,1
"7215",8,1,1
"7216",1,2,1
"7217",6,2,1
"7218",2,1,1
"7219",1,1,2
"7220",16,1,1
"7221",1,1,1
"7222",10,1,1
"7223",19,1,4
"7224",9,1,1
"7225",7,1,1
"7226",8,9,1
"7227",33,1,1
"7228",2,1,1
"7229",8,1,2
"7230",10,1,1
"7231",2,1,1
"7232",5,1,1
"7233",3,1,1
"7234",5,1,1
"7235",18,1,2
"7236",9,1,2
"7237",2,1,1
"7238",11,1,1
"7239",18,1,2
"7240",18,1,3
"7241",1,1,2
"7242",4,2,1
"7243",4,1,3
"7244",15,1,2
"7245",20,1,1
"7246",7,2,1
"7247",13,2,1
"7248",14,1,1
"7249",25,1,1
"7250",16,1,2
"7251",18,1,1
"7252",9,2,1
"7253",3,7,6
"7254",18,1,1
"7255",34,1,1
"7256",14,6,2
"7257",22,1,1
"7258",3,1,2
"7259",29,1,1
"7260",1,1,1
"7261",31,1,1
"7262",46,1,1
"7263",5,1,1
"7264",21,1,1
"7265",17,1,1
"7266",34,1,3
"7267",1,1,1
"7268",7,1,1
"7269",11,1,1
"7270",10,1,3
"7271",78,2,1
"7272",1,1,1
"7273",1,1,2
"7274",19,1,2
"7275",2,1,6
"7276",21,1,1
"7277",2,2,1
"7278",3,1,1
"7279",1,1,1
"7280",1,1,1
"7281",1,4,1
"7282",4,1,1
"7283",13,2,1
"7284",1,1,1
"7285",15,1,4
"7286",2,1,1
"7287",12,2,1
"7288",4,1,1
"7289",6,1,1
"7290",4,1,1
"7291",2,1,2
"7292",34,1,1
"7293",3,1,1
"7294",13,8,1
"7295",19,1,1
"7296",6,1,2
"7297",14,2,2
"7298",26,1,1
"7299",16,1,1
"7300",4,1,1
"7301",1,1,1
"7302",8,1,1
"7303",27,1,1
"7304",2,1,7
"7305",50,1,1
"7306",17,1,1
"7307",4,1,1
"7308",16,1,1
"7309",6,1,1
"7310",34,1,1
"7311",63,1,2
"7312",8,1,1
"7313",4,7,2
"7314",10,1,2
"7315",7,1,1
"7316",1,1,1
"7317",1,1,1
"7318",7,2,1
"7319",2,1,1
"7320",21,1,1
"7321",5,1,1
"7322",40,1,1
"7323",43,1,3
"7324",2,1,1
"7325",3,1,3
"7326",1,1,1
"7327",2,1,1
"7328",2,1,1
"7329",16,1,1
"7330",29,1,1
"7331",2,1,1
"7332",16,1,1
"7333",7,1,1
"7334",16,6,2
"7335",1,2,1
"7336",4,1,1
"7337",1,1,4
"7338",1,2,1
"7339",2,1,1
"7340",1,1,2
"7341",29,1,2
"7342",22,1,1
"7343",28,1,1
"7344",24,1,1
"7345",2,1,1
"7346",28,1,1
"7347",8,1,1
"7348",1,1,1
"7349",10,1,1
"7350",8,1,2
"7351",1,1,1
"7352",3,1,1
"7353",14,1,1
"7354",2,1,1
"7355",8,1,1
"7356",5,1,3
"7357",2,1,3
"7358",11,4,2
"7359",6,1,1
"7360",20,1,1
"7361",5,1,1
"7362",8,1,1
"7363",4,1,1
"7364",19,1,2
"7365",4,1,1
"7366",31,1,1
"7367",3,1,1
"7368",3,1,2
"7369",10,1,1
"7370",31,1,2
"7371",2,1,1
"7372",2,1,1
"7373",19,1,1
"7374",22,1,1
"7375",1,1,1
"7376",2,1,1
"7377",6,1,1
"7378",1,1,1
"7379",1,1,1
"7380",2,4,1
"7381",27,2,1
"7382",26,1,6
"7383",24,1,12
"7384",1,1,1
"7385",1,1,1
"7386",1,1,1
"7387",4,1,1
"7388",5,1,1
"7389",11,3,1
"7390",3,1,1
"7391",25,1,1
"7392",3,1,3
"7393",8,1,1
"7394",6,1,1
"7395",1,1,1
"7396",2,1,1
"7397",6,1,1
"7398",4,4,1
"7399",1,1,1
"7400",2,1,1
"7401",1,1,5
"7402",12,1,1
"7403",4,1,1
"7404",1,1,1
"7405",5,1,1
"7406",2,2,1
"7407",2,1,2
"7408",2,1,4
"7409",7,1,1
"7410",1,1,1
"7411",2,1,1
"7412",16,1,2
"7413",32,1,1
"7414",43,1,1
"7415",6,1,1
"7416",28,1,1
"7417",1,1,2
"7418",3,1,2
"7419",7,1,1
"7420",5,1,1
"7421",1,1,1
"7422",1,1,1
"7423",4,1,1
"7424",10,1,2
"7425",9,1,1
"7426",3,1,1
"7427",2,2,1
"7428",40,1,4
"7429",5,1,1
"7430",17,2,1
"7431",8,1,1
"7432",28,1,1
"7433",17,1,1
"7434",1,1,2
"7435",1,1,1
"7436",32,1,1
"7437",4,1,1
"7438",6,1,1
"7439",24,1,2
"7440",11,1,1
"7441",3,1,1
"7442",6,1,1
"7443",2,1,1
"7444",9,1,2
"7445",1,1,1
"7446",8,1,1
"7447",2,1,1
"7448",14,1,1
"7449",14,1,1
"7450",1,1,1
"7451",1,1,1
"7452",9,1,1
"7453",2,1,3
"7454",12,1,2
"7455",1,1,1
"7456",6,1,4
"7457",43,1,1
"7458",23,1,1
"7459",31,1,1
"7460",14,1,1
"7461",7,1,1
"7462",2,1,1
"7463",1,1,1
"7464",11,1,1
"7465",9,1,1
"7466",11,4,1
"7467",7,1,2
"7468",59,1,1
"7469",8,1,1
"7470",7,1,2
"7471",2,1,1
"7472",39,1,1
"7473",21,1,1
"7474",4,1,1
"7475",15,1,1
"7476",8,1,6
"7477",13,1,1
"7478",39,1,1
"7479",1,2,1
"7480",1,1,3
"7481",1,1,2
"7482",1,1,1
"7483",1,1,1
"7484",17,2,2
"7485",44,1,2
"7486",34,1,1
"7487",16,2,2
"7488",3,1,2
"7489",16,1,1
"7490",6,1,1
"7491",2,1,2
"7492",8,1,1
"7493",15,1,1
"7494",2,1,2
"7495",12,1,0
"7496",4,1,4
"7497",1,1,2
"7498",5,2,1
"7499",21,1,1
"7500",18,1,1
"7501",40,1,1
"7502",8,1,1
"7503",1,1,1
"7504",3,1,3
"7505",5,1,1
"7506",9,4,1
"7507",1,1,1
"7508",6,1,1
"7509",10,1,1
"7510",1,1,1
"7511",6,1,1
"7512",12,1,1
"7513",22,1,1
"7514",2,1,1
"7515",3,1,1
"7516",25,4,1
"7517",1,1,1
"7518",16,1,1
"7519",30,1,1
"7520",1,1,1
"7521",3,1,2
"7522",1,1,1
"7523",15,1,1
"7524",7,1,1
"7525",27,1,1
"7526",10,1,1
"7527",17,1,1
"7528",1,1,1
"7529",19,1,1
"7530",2,1,1
"7531",16,1,2
"7532",10,1,3
"7533",18,1,1
"7534",6,1,1
"7535",12,1,2
"7536",11,1,1
"7537",4,2,1
"7538",134,1,1
"7539",10,1,1
"7540",4,1,1
"7541",2,1,1
"7542",1,1,1
"7543",14,1,2
"7544",5,1,4
"7545",12,1,1
"7546",5,1,1
"7547",22,1,1
"7548",26,1,1
"7549",37,1,2
"7550",5,2,1
"7551",34,1,1
"7552",74,1,1
"7553",21,1,1
"7554",2,1,1
"7555",1,1,1
"7556",11,1,2
"7557",12,1,1
"7558",1,1,1
"7559",3,1,2
"7560",48,1,3
"7561",6,1,1
"7562",15,1,1
"7563",2,1,2
"7564",55,1,1
"7565",8,1,1
"7566",8,1,1
"7567",43,1,0
"7568",5,1,1
"7569",10,1,1
"7570",27,1,2
"7571",42,2,1
"7572",25,1,1
"7573",34,1,1
"7574",1,1,1
"7575",4,1,1
"7576",3,1,1
"7577",27,1,1
"7578",1,1,2
"7579",1,1,1
"7580",15,1,1
"7581",1,1,1
"7582",22,1,1
"7583",41,1,1
"7584",1,1,1
"7585",1,1,2
"7586",5,1,1
"7587",7,3,1
"7588",1,1,1
"7589",17,1,2
"7590",1,1,1
"7591",1,1,1
"7592",3,1,1
"7593",8,1,1
"7594",1,1,1
"7595",2,1,1
"7596",3,1,1
"7597",20,1,1
"7598",11,1,1
"7599",6,1,1
"7600",17,6,2
"7601",35,1,1
"7602",4,1,1
"7603",25,1,1
"7604",4,1,1
"7605",2,1,1
"7606",19,1,1
"7607",19,1,7
"7608",1,1,1
"7609",14,1,1
"7610",17,1,1
"7611",30,1,2
"7612",21,1,1
"7613",5,1,1
"7614",32,1,6
"7615",3,1,1
"7616",4,1,1
"7617",2,1,1
"7618",34,1,1
"7619",1,1,1
"7620",4,1,1
"7621",22,1,1
"7622",2,1,1
"7623",24,1,1
"7624",2,1,1
"7625",2,1,1
"7626",15,1,1
"7627",1,1,1
"7628",16,1,1
"7629",25,1,1
"7630",3,1,2
"7631",22,1,1
"7632",17,1,1
"7633",5,1,2
"7634",22,1,1
"7635",1,1,1
"7636",52,13,1
"7637",63,1,1
"7638",1,1,2
"7639",1,1,1
"7640",7,1,1
"7641",1,1,1
"7642",1,1,1
"7643",19,1,1
"7644",5,1,1
"7645",8,1,1
"7646",2,2,1
"7647",27,1,1
"7648",1,1,2
"7649",33,1,1
"7650",2,1,1
"7651",25,1,3
"7652",2,8,2
"7653",3,1,1
"7654",4,1,1
"7655",28,2,1
"7656",2,1,3
"7657",5,1,1
"7658",17,1,1
"7659",2,1,1
"7660",6,1,1
"7661",17,1,2
"7662",10,1,1
"7663",19,1,1
"7664",7,1,1
"7665",2,1,1
"7666",10,1,1
"7667",2,1,1
"7668",9,1,1
"7669",4,1,1
"7670",4,1,1
"7671",4,1,1
"7672",18,1,3
"7673",3,1,1
"7674",11,1,1
"7675",3,1,1
"7676",11,1,1
"7677",4,1,1
"7678",29,1,1
"7679",1,3,2
"7680",22,1,1
"7681",50,1,2
"7682",2,1,1
"7683",6,1,1
"7684",29,1,1
"7685",6,1,2
"7686",33,1,1
"7687",3,1,1
"7688",2,2,1
"7689",20,1,2
"7690",3,1,1
"7691",9,1,6
"7692",7,1,3
"7693",1,1,3
"7694",6,1,1
"7695",6,1,1
"7696",1,1,1
"7697",40,1,1
"7698",4,1,1
"7699",3,1,1
"7700",2,1,1
"7701",20,1,1
"7702",32,1,1
"7703",6,2,1
"7704",17,1,1
"7705",24,1,1
"7706",11,1,1
"7707",7,1,1
"7708",5,1,1
"7709",1,1,1
"7710",5,1,1
"7711",13,1,1
"7712",6,1,2
"7713",13,1,1
"7714",4,1,2
"7715",1,1,1
"7716",2,1,1
"7717",16,1,1
"7718",4,1,1
"7719",1,1,1
"7720",9,1,2
"7721",1,1,2
"7722",2,1,2
"7723",3,1,1
"7724",6,1,1
"7725",27,1,1
"7726",43,1,1
"7727",3,1,1
"7728",5,1,1
"7729",21,1,1
"7730",3,1,2
"7731",3,1,1
"7732",9,1,1
"7733",21,1,1
"7734",4,1,1
"7735",6,1,1
"7736",7,1,1
"7737",2,1,1
"7738",18,1,1
"7739",13,1,1
"7740",4,1,1
"7741",11,1,2
"7742",2,1,2
"7743",5,1,1
"7744",49,1,1
"7745",1,1,5
"7746",30,1,2
"7747",4,2,1
"7748",1,1,1
"7749",20,1,1
"7750",4,1,1
"7751",1,1,2
"7752",2,2,1
"7753",41,2,1
"7754",8,1,1
"7755",2,1,1
"7756",1,1,1
"7757",48,2,1
"7758",17,1,1
"7759",38,1,1
"7760",1,1,2
"7761",15,1,4
"7762",20,2,1
"7763",5,1,2
"7764",13,1,4
"7765",8,2,1
"7766",7,2,2
"7767",7,1,1
"7768",28,1,1
"7769",12,1,1
"7770",13,1,4
"7771",8,1,1
"7772",1,1,3
"7773",1,1,1
"7774",3,1,1
"7775",1,1,1
"7776",2,2,2
"7777",1,1,1
"7778",11,1,1
"7779",1,1,1
"7780",3,1,1
"7781",22,1,2
"7782",7,1,1
"7783",9,1,1
"7784",1,1,2
"7785",2,1,1
"7786",5,1,1
"7787",5,1,1
"7788",8,1,1
"7789",7,1,1
"7790",6,1,2
"7791",1,1,1
"7792",25,1,1
"7793",3,1,1
"7794",1,1,1
"7795",54,1,1
"7796",3,1,1
"7797",8,3,1
"7798",10,1,1
"7799",9,1,1
"7800",11,16,1
"7801",30,1,1
"7802",54,1,1
"7803",16,1,2
"7804",15,1,1
"7805",16,1,1
"7806",23,1,1
"7807",17,1,3
"7808",47,1,2
"7809",2,1,1
"7810",1,1,2
"7811",11,1,1
"7812",1,1,1
"7813",48,1,1
"7814",42,1,3
"7815",39,1,1
"7816",1,1,3
"7817",1,1,1
"7818",9,1,1
"7819",32,1,1
"7820",1,1,4
"7821",10,1,1
"7822",1,1,1
"7823",39,1,4
"7824",1,1,2
"7825",1,1,3
"7826",33,1,1
"7827",10,1,5
"7828",21,1,1
"7829",33,1,3
"7830",10,1,1
"7831",1,1,3
"7832",1,1,1
"7833",7,1,1
"7834",8,1,1
"7835",2,1,1
"7836",2,4,1
"7837",1,1,1
"7838",3,1,1
"7839",6,1,1
"7840",2,1,2
"7841",48,1,1
"7842",11,1,1
"7843",8,2,1
"7844",10,1,1
"7845",20,1,3
"7846",28,1,1
"7847",84,1,1
"7848",35,1,1
"7849",2,1,1
"7850",1,1,1
"7851",43,1,1
"7852",1,1,1
"7853",9,1,1
"7854",9,1,1
"7855",10,1,1
"7856",9,1,4
"7857",50,1,1
"7858",1,1,1
"7859",8,1,1
"7860",10,1,1
"7861",8,1,1
"7862",18,2,1
"7863",2,1,2
"7864",1,1,2
"7865",5,1,2
"7866",1,1,2
"7867",7,2,1
"7868",15,1,2
"7869",1,1,1
"7870",1,1,0
"7871",9,1,1
"7872",6,1,1
"7873",3,1,2
"7874",5,1,1
"7875",1,1,1
"7876",48,1,3
"7877",4,1,1
"7878",5,1,2
"7879",3,1,1
"7880",2,1,1
"7881",47,1,1
"7882",5,1,1
"7883",16,1,2
"7884",3,1,1
"7885",3,1,1
"7886",22,1,1
"7887",4,1,2
"7888",5,1,1
"7889",36,1,1
"7890",3,1,3
"7891",72,1,1
"7892",21,1,1
"7893",14,1,1
"7894",19,1,1
"7895",36,1,1
"7896",23,2,1
"7897",95,1,1
"7898",20,1,1
"7899",2,1,2
"7900",40,1,1
"7901",19,1,1
"7902",9,1,1
"7903",48,1,1
"7904",1,1,1
"7905",8,1,1
"7906",24,1,1
"7907",19,1,1
"7908",24,1,1
"7909",1,1,1
"7910",1,1,1
"7911",2,1,2
"7912",38,1,1
"7913",8,1,2
"7914",10,1,1
"7915",42,1,1
"7916",7,1,1
"7917",3,1,1
"7918",10,1,2
"7919",37,1,1
"7920",19,1,1
"7921",13,1,1
"7922",1,1,1
"7923",1,1,1
"7924",32,1,1
"7925",2,1,1
"7926",23,2,2
"7927",9,1,1
"7928",1,1,1
"7929",1,1,1
"7930",1,1,1
"7931",35,2,1
"7932",1,1,1
"7933",45,1,2
"7934",2,1,1
"7935",21,1,2
"7936",10,1,1
"7937",1,1,1
"7938",43,1,3
"7939",7,1,1
"7940",16,1,1
"7941",18,1,1
"7942",77,1,3
"7943",1,1,1
"7944",10,1,1
"7945",2,1,1
"7946",36,2,1
"7947",16,1,1
"7948",11,1,1
"7949",8,1,1
"7950",28,3,2
"7951",3,1,1
"7952",2,1,1
"7953",5,1,1
"7954",1,1,1
"7955",3,1,1
"7956",4,1,1
"7957",7,1,1
"7958",1,1,2
"7959",9,1,1
"7960",4,1,1
"7961",24,1,1
"7962",31,1,2
"7963",3,1,1
"7964",1,1,1
"7965",4,1,1
"7966",6,1,1
"7967",1,1,1
"7968",1,1,1
"7969",48,1,1
"7970",48,1,1
"7971",11,1,2
"7972",1,1,1
"7973",28,1,1
"7974",2,1,2
"7975",14,3,2
"7976",7,1,1
"7977",28,3,1
"7978",10,1,1
"7979",2,1,1
"7980",4,1,1
"7981",1,2,1
"7982",10,4,1
"7983",1,1,1
"7984",12,1,2
"7985",2,1,1
"7986",1,1,1
"7987",21,1,1
"7988",5,1,1
"7989",4,1,1
"7990",32,1,2
"7991",10,1,1
"7992",31,1,1
"7993",1,1,1
"7994",5,1,1
"7995",7,1,1
"7996",9,1,1
"7997",27,1,1
"7998",8,1,1
"7999",7,1,3
"8000",2,1,1
"8001",2,1,8
"8002",1,1,1
"8003",8,22,1
"8004",42,7,1
"8005",4,1,1
"8006",1,1,1
"8007",1,1,1
"8008",1,1,2
"8009",8,1,1
"8010",16,1,1
"8011",1,1,1
"8012",7,1,1
"8013",1,1,2
"8014",8,1,1
"8015",4,1,1
"8016",4,1,1
"8017",11,1,2
"8018",8,4,1
"8019",21,2,1
"8020",2,1,3
"8021",3,1,1
"8022",12,1,1
"8023",6,1,1
"8024",22,1,1
"8025",19,1,1
"8026",18,1,1
"8027",1,1,1
"8028",22,1,1
"8029",1,2,1
"8030",9,1,1
"8031",29,1,1
"8032",35,1,3
"8033",31,1,1
"8034",7,2,1
"8035",5,2,2
"8036",47,1,1
"8037",19,1,1
"8038",25,1,1
"8039",36,1,1
"8040",13,1,1
"8041",2,1,2
"8042",24,1,1
"8043",9,1,2
"8044",12,1,1
"8045",7,1,1
"8046",19,1,1
"8047",33,1,2
"8048",9,1,2
"8049",3,1,3
"8050",1,1,2
"8051",7,1,3
"8052",11,1,1
"8053",11,1,1
"8054",3,1,1
"8055",4,1,1
"8056",68,1,1
"8057",7,1,2
"8058",46,1,1
"8059",13,1,1
"8060",1,1,1
"8061",25,1,3
"8062",3,1,1
"8063",4,1,1
"8064",4,1,1
"8065",1,1,4
"8066",34,1,1
"8067",10,1,1
"8068",1,12,1
"8069",14,1,1
"8070",1,1,3
"8071",14,1,1
"8072",4,1,1
"8073",1,2,1
"8074",6,1,2
"8075",6,1,1
"8076",2,1,4
"8077",28,1,2
"8078",1,1,1
"8079",6,1,1
"8080",46,1,1
"8081",3,1,1
"8082",3,1,1
"8083",21,1,1
"8084",3,1,1
"8085",2,1,1
"8086",42,1,1
"8087",48,1,1
"8088",1,1,1
"8089",8,1,1
"8090",3,1,1
"8091",7,1,2
"8092",1,1,1
"8093",3,1,1
"8094",4,1,1
"8095",12,1,1
"8096",9,1,6
"8097",4,1,1
"8098",17,3,3
"8099",19,1,1
"8100",21,1,1
"8101",19,1,1
"8102",1,1,1
"8103",1,1,3
"8104",4,1,1
"8105",27,1,1
"8106",7,1,1
"8107",1,1,2
"8108",2,1,1
"8109",1,1,1
"8110",5,1,1
"8111",2,1,1
"8112",4,1,3
"8113",2,1,1
"8114",54,1,1
"8115",2,1,1
"8116",3,1,2
"8117",4,1,1
"8118",14,1,1
"8119",4,1,1
"8120",1,1,1
"8121",27,1,2
"8122",27,1,1
"8123",34,1,1
"8124",1,2,1
"8125",20,1,1
"8126",46,1,2
"8127",1,1,1
"8128",4,1,2
"8129",1,1,2
"8130",2,1,1
"8131",3,1,2
"8132",1,1,1
"8133",2,3,1
"8134",22,1,1
"8135",7,1,1
"8136",20,1,1
"8137",7,1,1
"8138",14,1,1
"8139",7,1,1
"8140",1,1,1
"8141",31,1,1
"8142",18,1,1
"8143",47,1,3
"8144",1,1,2
"8145",46,1,2
"8146",7,1,1
"8147",52,1,1
"8148",16,1,1
"8149",1,1,1
"8150",25,1,1
"8151",6,1,1
"8152",23,1,1
"8153",2,1,1
"8154",19,4,2
"8155",33,1,1
"8156",8,1,1
"8157",43,1,7
"8158",47,1,1
"8159",19,1,1
"8160",3,1,1
"8161",2,1,1
"8162",4,1,1
"8163",6,1,2
"8164",3,1,2
"8165",6,1,2
"8166",40,3,1
"8167",6,1,1
"8168",1,4,1
"8169",4,1,1
"8170",6,1,1
"8171",1,1,2
"8172",1,1,1
"8173",8,1,4
"8174",17,1,1
"8175",45,1,1
"8176",17,1,1
"8177",12,1,1
"8178",1,1,1
"8179",1,1,1
"8180",22,1,3
"8181",23,1,5
"8182",12,1,1
"8183",42,1,1
"8184",12,1,1
"8185",35,1,1
"8186",37,1,1
"8187",2,1,1
"8188",102,1,1
"8189",4,1,3
"8190",1,1,1
"8191",1,1,4
"8192",13,1,1
"8193",1,1,1
"8194",25,1,1
"8195",10,1,1
"8196",10,1,6
"8197",4,1,1
"8198",1,1,1
"8199",4,2,1
"8200",1,1,2
"8201",7,1,1
"8202",10,1,1
"8203",29,1,1
"8204",42,1,2
"8205",13,1,5
"8206",3,1,2
"8207",12,1,1
"8208",11,1,1
"8209",17,2,1
"8210",26,2,1
"8211",6,1,1
"8212",58,1,3
"8213",21,1,1
"8214",28,1,2
"8215",42,1,1
"8216",35,1,1
"8217",1,1,1
"8218",7,1,1
"8219",36,10,1
"8220",12,1,1
"8221",11,1,4
"8222",37,1,1
"8223",20,1,1
"8224",1,1,3
"8225",2,1,1
"8226",1,1,1
"8227",1,1,1
"8228",1,1,1
"8229",3,1,1
"8230",10,1,2
"8231",4,1,1
"8232",11,1,1
"8233",2,1,2
"8234",5,1,1
"8235",1,2,1
"8236",6,1,1
"8237",6,1,1
"8238",14,1,0
"8239",10,1,1
"8240",6,1,1
"8241",4,1,1
"8242",12,1,2
"8243",49,1,2
"8244",2,1,2
"8245",2,2,1
"8246",27,1,1
"8247",8,1,1
"8248",2,3,2
"8249",1,1,1
"8250",1,1,1
"8251",31,1,1
"8252",5,1,1
"8253",4,1,1
"8254",8,2,1
"8255",12,1,1
"8256",12,1,2
"8257",1,1,2
"8258",8,1,1
"8259",36,1,1
"8260",20,2,1
"8261",1,1,5
"8262",20,1,4
"8263",1,1,1
"8264",16,1,4
"8265",45,1,1
"8266",1,2,1
"8267",4,1,1
"8268",1,1,1
"8269",5,1,1
"8270",1,1,1
"8271",9,1,1
"8272",2,1,1
"8273",4,1,1
"8274",2,1,1
"8275",17,1,1
"8276",4,1,1
"8277",3,1,1
"8278",3,1,1
"8279",14,1,1
"8280",41,1,2
"8281",40,1,1
"8282",51,1,1
"8283",4,1,1
"8284",17,1,1
"8285",20,1,2
"8286",11,1,1
"8287",15,1,1
"8288",2,1,1
"8289",36,1,1
"8290",13,1,1
"8291",36,1,1
"8292",1,2,1
"8293",2,1,1
"8294",11,3,1
"8295",15,1,1
"8296",29,1,2
"8297",3,1,1
"8298",1,2,3
"8299",20,1,1
"8300",10,1,1
"8301",10,1,1
"8302",40,1,1
"8303",7,1,1
"8304",2,1,1
"8305",22,2,1
"8306",5,1,1
"8307",1,1,1
"8308",30,1,1
"8309",2,1,1
"8310",16,1,1
"8311",11,1,1
"8312",3,1,13
"8313",19,1,1
"8314",2,1,1
"8315",2,1,1
"8316",28,1,1
"8317",5,2,1
"8318",24,1,1
"8319",48,1,3
"8320",11,1,5
"8321",10,1,1
"8322",2,1,1
"8323",5,2,1
"8324",3,1,1
"8325",18,1,1
"8326",4,1,2
"8327",1,1,2
"8328",31,1,1
"8329",1,1,1
"8330",1,1,1
"8331",1,1,1
"8332",3,1,2
"8333",10,1,1
"8334",4,1,3
"8335",8,1,1
"8336",2,1,2
"8337",61,1,2
"8338",1,1,1
"8339",2,1,1
"8340",9,1,1
"8341",12,1,1
"8342",2,1,2
"8343",1,1,1
"8344",23,2,2
"8345",4,1,1
"8346",4,1,1
"8347",1,1,2
"8348",5,1,1
"8349",1,1,1
"8350",41,1,1
"8351",1,1,2
"8352",1,1,1
"8353",7,1,2
"8354",37,1,1
"8355",9,1,1
"8356",2,1,1
"8357",1,1,2
"8358",13,1,1
"8359",8,2,1
"8360",24,1,2
"8361",8,1,1
"8362",2,1,1
"8363",1,1,1
"8364",21,1,1
"8365",22,1,1
"8366",6,1,1
"8367",8,1,1
"8368",24,1,1
"8369",1,1,1
"8370",5,1,1
"8371",24,9,1
"8372",30,1,1
"8373",4,1,1
"8374",26,1,2
"8375",10,1,1
"8376",1,1,1
"8377",13,1,2
"8378",24,1,1
"8379",3,1,1
"8380",2,1,1
"8381",8,1,5
"8382",1,1,1
"8383",5,1,1
"8384",6,1,1
"8385",9,1,3
"8386",42,1,5
"8387",1,1,1
"8388",22,1,1
"8389",4,1,2
"8390",5,1,1
"8391",7,1,2
"8392",4,1,1
"8393",8,1,7
"8394",4,1,1
"8395",13,2,1
"8396",1,1,2
"8397",1,1,1
"8398",42,3,1
"8399",6,1,1
"8400",15,1,1
"8401",8,1,1
"8402",31,1,1
"8403",46,3,2
"8404",46,1,1
"8405",9,1,3
"8406",27,1,1
"8407",48,1,2
"8408",9,1,7
"8409",2,1,1
"8410",18,1,1
"8411",24,1,1
"8412",10,1,1
"8413",5,1,1
"8414",1,1,1
"8415",7,1,4
"8416",3,1,2
"8417",2,1,1
"8418",7,1,0
"8419",1,1,1
"8420",8,1,3
"8421",3,1,4
"8422",2,1,2
"8423",21,1,1
"8424",3,1,1
"8425",17,1,1
"8426",7,1,1
"8427",9,1,1
"8428",9,1,1
"8429",1,5,4
"8430",1,1,2
"8431",8,1,1
"8432",1,1,1
"8433",15,1,1
"8434",25,1,1
"8435",9,1,1
"8436",19,1,1
"8437",9,1,1
"8438",47,1,1
"8439",5,1,1
"8440",2,3,1
"8441",47,1,1
"8442",16,1,1
"8443",7,1,1
"8444",1,1,1
"8445",46,1,1
"8446",6,2,1
"8447",6,1,1
"8448",12,1,1
"8449",7,1,1
"8450",4,1,2
"8451",3,1,1
"8452",1,3,1
"8453",24,1,1
"8454",35,1,1
"8455",12,1,1
"8456",24,1,1
"8457",6,1,1
"8458",20,1,2
"8459",6,1,2
"8460",5,1,1
"8461",6,1,1
"8462",24,1,3
"8463",10,1,2
"8464",17,1,1
"8465",2,1,1
"8466",4,6,1
"8467",1,1,1
"8468",39,1,1
"8469",3,1,1
"8470",42,1,1
"8471",20,2,1
"8472",6,2,1
"8473",12,1,1
"8474",2,1,1
"8475",21,1,2
"8476",1,1,1
"8477",12,1,1
"8478",13,1,1
"8479",11,1,2
"8480",11,1,2
"8481",1,1,1
"8482",3,1,1
"8483",2,1,2
"8484",2,1,2
"8485",1,1,1
"8486",1,1,2
"8487",1,1,1
