,num_pts_dim0,num_pts_dim1,num_pts_dim2
7869,550,402,181
7870,550,41,0
7871,550,348,81
7872,550,269,223
7873,550,529,288
7874,550,312,174
7875,550,74,27
7876,550,193,27
7877,550,356,97
7878,550,137,6
7879,550,120,79
7880,550,266,56
7881,550,286,104
7882,550,220,61
7883,550,174,68
7884,550,223,41
7885,550,182,262
7886,550,200,45
7887,550,184,40
7888,550,367,148
7889,550,446,174
7890,550,213,25
7891,550,269,61
7892,550,159,37
7893,550,348,134
7894,550,340,76
7895,550,509,82
7896,550,312,89
7897,550,571,317
7898,550,341,102
7899,550,168,45
7900,550,241,78
7901,550,700,530
7902,550,432,64
7903,550,484,230
7904,550,452,178
7905,550,407,312
7906,550,122,15
7907,550,77,14
7908,550,323,108
7909,550,375,88
7910,550,500,212
7911,550,324,74
7912,550,280,20
7913,550,39,13
7914,550,314,143
7915,550,441,250
7916,550,392,193
7917,550,423,359
7918,550,389,156
7919,550,483,161
7920,550,279,23
7921,550,145,12
7922,550,116,20
7923,550,228,93
7924,550,269,103
7925,550,90,12
7926,550,294,60
7927,550,99,24
7928,550,187,31
7929,550,379,306
7930,550,447,265
7931,550,208,76
7932,550,229,103
7933,550,577,430
7934,550,278,246
7935,550,313,100
7936,550,324,150
7937,550,294,59
7938,550,425,120
7939,550,233,55
7940,550,242,41
7941,550,246,41
7942,550,625,471
7943,550,222,205
7944,550,377,406
7945,550,485,254
7946,550,423,122
7947,550,391,149
7948,550,122,35
7949,550,230,79
7950,550,489,321
7951,550,155,130
7952,550,416,80
7953,550,173,82
7954,550,164,46
7955,550,120,3
7956,550,394,185
7957,550,151,39
7958,550,571,144
7959,550,220,68
7960,550,447,160
7961,550,131,18
7962,550,505,247
7963,550,60,3
7964,550,285,136
7965,550,237,30
7966,550,527,183
7967,550,220,71
7968,550,208,36
7969,550,452,110
7970,550,428,166
7971,550,637,357
7972,550,150,99
7973,550,470,163
7974,550,98,20
7975,550,338,139
7976,550,126,21
7977,550,425,95
7978,550,208,2
7979,550,78,11
7980,550,131,62
7981,550,433,211
7982,550,281,70
7983,550,711,361
7984,550,769,800
7985,550,429,175
7986,550,169,2
7987,550,211,52
7988,550,521,150
7989,550,446,272
7990,550,217,23
7991,550,309,109
7992,550,298,25
7993,550,221,97
7994,550,119,39
7995,550,603,533
7996,550,597,342
7997,550,551,286
7998,550,286,45
7999,550,242,29
8000,550,79,3
8001,550,692,307
8002,550,153,16
8003,550,352,143
8004,550,407,277
8005,550,475,212
8006,550,104,7
8007,550,252,118
8008,550,542,190
8009,550,352,222
8010,550,527,99
8011,550,222,56
8012,550,605,285
8013,550,431,114
8014,550,177,85
8015,550,437,390
8016,550,202,67
8017,550,110,11
8018,550,346,72
8019,550,464,65
8020,550,469,277
8021,550,691,603
8022,550,323,83
8023,550,609,400
8024,550,312,44
8025,550,331,223
8026,550,153,41
8027,550,338,140
8028,550,559,356
8029,550,432,103
8030,550,156,46
8031,550,515,171
8032,550,428,155
8033,550,469,150
8034,550,178,34
8035,550,649,389
8036,550,245,19
8037,550,107,2
8038,550,446,307
8039,550,374,74
8040,550,337,92
8041,550,427,287
8042,550,244,36
8043,550,271,87
8044,550,566,339
8045,550,468,262
8046,550,423,146
8047,550,212,74
8048,550,390,263
8049,550,213,10
8050,498,124,3
8051,550,298,210
8052,550,439,88
8053,550,222,35
8054,550,568,417
8055,550,475,149
8056,550,395,136
8057,550,473,193
8058,550,384,146
8059,550,402,104
8060,550,116,25
8061,550,510,210
8062,550,245,90
8063,550,326,67
8064,550,463,322
8065,550,457,139
8066,550,379,106
8067,550,348,95
8068,550,548,1025
8069,550,604,495
8070,550,75,10
8071,550,180,30
8072,550,374,365
8073,550,471,159
8074,550,289,74
8075,550,258,116
8076,550,346,171
8077,550,373,111
8078,550,207,87
8079,550,195,51
8080,550,527,159
8081,550,175,12
8082,550,88,43
8083,550,365,106
8084,550,333,157
8085,550,208,51
8086,550,374,86
8087,550,530,178
8088,550,514,268
8089,550,277,61
8090,550,405,116
8091,550,158,8
8092,550,344,374
8093,550,255,42
8094,550,290,123
8095,550,120,13
8096,550,190,49
8097,550,607,329
8098,550,622,391
8099,550,295,72
8100,550,201,34
8101,550,272,47
8102,550,208,77
8103,550,451,202
8104,550,209,198
8105,550,540,191
8106,550,226,53
8107,550,280,54
8108,550,374,98
8109,550,172,75
8110,550,246,175
8111,550,516,249
8112,550,359,162
8113,550,578,287
8114,550,150,12
8115,550,369,103
8116,550,540,203
8117,550,168,34
8118,550,296,55
8119,550,507,264
8120,550,153,56
8121,550,213,27
8122,550,402,63
8123,550,420,116
8124,550,285,44
8125,550,534,232
8126,550,244,44
8127,550,311,70
8128,550,302,56
8129,550,576,356
8130,550,92,22
8131,550,187,38
8132,550,386,240
8133,550,352,194
8134,550,564,178
8135,550,381,103
8136,550,389,307
8137,550,173,19
8138,550,342,200
8139,550,83,3
8140,550,296,122
8141,550,356,169
8142,550,428,258
8143,550,376,105
8144,550,336,235
8145,550,140,6
8146,550,332,88
8147,550,161,42
8148,550,132,16
8149,550,305,282
8150,550,301,104
8151,550,407,353
8152,550,286,112
8153,550,230,146
8154,550,332,69
8155,550,247,62
8156,550,308,94
8157,550,248,75
8158,550,234,98
8159,550,240,14
8160,550,364,100
8161,550,99,57
8162,550,633,475
8163,550,541,90
8164,550,302,73
8165,550,327,142
8166,550,577,348
8167,550,74,3
8168,550,462,299
8169,550,278,50
8170,550,236,88
8171,550,482,165
8172,550,502,493
8173,550,341,82
8174,550,357,125
8175,550,182,20
8176,550,136,19
8177,550,222,57
8178,550,89,40
8179,550,40,11
8180,550,324,105
8181,550,185,27
8182,550,329,157
8183,550,231,11
8184,550,347,48
8185,550,235,43
8186,550,110,8
8187,550,241,78
8188,550,559,237
8189,550,197,110
8190,550,334,106
8191,550,638,336
8192,550,422,234
8193,550,270,68
8194,550,281,47
8195,550,395,76
8196,550,306,325
8197,550,338,127
8198,550,315,233
8199,550,361,95
8200,550,307,136
8201,550,101,20
8202,550,98,22
8203,550,398,136
8204,550,321,102
8205,550,301,106
8206,550,462,261
8207,550,454,187
8208,550,298,48
8209,550,493,194
8210,550,368,64
8211,550,218,85
8212,550,399,105
8213,550,290,69
8214,550,591,247
8215,550,383,98
8216,550,305,53
8217,550,339,135
8218,550,300,127
8219,550,256,68
8220,550,432,192
8221,550,156,26
8222,550,309,93
8223,550,343,166
8224,550,134,33
8225,550,676,310
8226,550,392,53
8227,550,403,176
8228,550,283,98
8229,550,345,182
8230,550,129,14
8231,550,340,108
8232,550,434,157
8233,550,163,44
8234,550,317,90
8235,550,415,172
8236,550,521,241
8237,550,167,26
8238,550,90,0
8239,550,346,77
8240,550,444,127
8241,550,133,13
8242,550,607,460
8243,550,431,138
8244,550,391,195
8245,550,224,156
8246,550,127,37
8247,550,259,116
8248,550,414,311
8249,550,245,46
8250,550,354,68
8251,550,258,23
8252,550,295,383
8253,550,292,50
8254,550,172,30
8255,550,104,1
8256,550,464,178
8257,550,141,47
8258,550,706,490
8259,550,442,145
8260,550,564,337
8261,550,136,76
8262,550,234,36
8263,550,306,117
8264,550,630,294
8265,550,371,132
8266,550,236,33
8267,550,217,53
8268,550,176,10
8269,550,253,77
8270,550,411,368
8271,550,259,113
8272,550,204,40
8273,550,52,3
8274,550,385,143
8275,550,140,19
8276,550,145,19
8277,550,474,127
8278,550,697,648
8279,550,174,58
8280,550,384,101
8281,550,199,36
8282,550,657,245
8283,550,237,60
8284,550,118,43
8285,550,568,315
8286,550,69,2
8287,550,309,58
8288,550,649,370
8289,550,371,92
8290,550,212,17
8291,550,237,51
8292,550,322,132
8293,550,187,136
8294,550,313,65
8295,550,105,41
8296,550,362,151
8297,550,434,182
8298,550,337,154
8299,550,213,20
8300,550,355,244
8301,550,225,33
8302,550,104,17
8303,550,404,105
8304,550,130,32
8305,550,289,104
8306,550,455,197
8307,550,271,47
8308,550,144,16
8309,550,310,73
8310,550,371,68
8311,550,325,210
8312,550,171,19
8313,550,306,172
8314,550,518,154
8315,550,437,192
8316,550,396,79
8317,550,415,100
8318,550,374,138
8319,550,256,21
8320,550,377,102
8321,550,234,83
8322,550,299,133
8323,550,408,115
8324,550,247,44
8325,550,301,75
8326,550,289,232
8327,550,486,275
8328,550,92,3
8329,550,235,33
8330,550,259,26
8331,550,111,24
8332,550,423,163
8333,550,392,311
8334,550,238,47
8335,550,230,40
8336,550,257,82
8337,550,620,240
8338,550,132,21
8339,550,288,212
8340,550,170,26
8341,550,105,36
8342,550,456,190
8343,550,133,60
8344,550,219,75
8345,550,132,3
8346,550,713,414
8347,550,326,95
8348,550,296,124
8349,550,511,389
8350,550,359,112
8351,550,190,23
8352,550,182,136
8353,550,535,393
8354,550,214,34
8355,550,301,121
8356,550,227,35
8357,550,199,107
8358,550,302,115
8359,550,329,69
8360,550,455,219
8361,550,158,19
8362,550,116,8
8363,550,336,286
8364,550,162,25
8365,550,189,20
8366,550,88,6
8367,550,120,43
8368,550,296,89
8369,550,199,58
8370,550,155,2
8371,550,436,290
8372,550,440,173
8373,550,238,41
8374,550,385,99
8375,550,156,16
8376,550,185,68
8377,550,187,46
8378,550,396,57
8379,550,205,107
8380,550,759,568
8381,550,410,97
8382,550,67,3
8383,550,194,92
8384,550,445,122
8385,550,385,31
8386,550,282,87
8387,550,297,49
8388,550,108,9
8389,550,87,22
8390,550,52,25
8391,550,394,296
8392,550,259,51
8393,550,514,269
8394,550,315,180
8395,550,222,44
8396,550,263,80
8397,550,181,29
8398,550,334,70
8399,550,488,289
8400,550,308,119
8401,550,113,67
8402,550,401,107
8403,550,343,97
8404,550,333,52
8405,550,554,347
8406,550,449,168
8407,550,159,6
8408,550,556,267
8409,550,555,258
8410,550,410,217
8411,550,271,57
8412,550,87,26
8413,550,153,37
8414,550,663,338
8415,550,274,92
8416,550,201,73
8417,550,341,200
8418,550,87,0
8419,550,55,9
8420,550,65,21
8421,550,435,240
8422,550,290,97
8423,550,493,143
8424,550,109,39
8425,550,201,31
8426,550,301,172
8427,550,387,171
8428,550,164,27
8429,550,241,83
8430,550,126,42
8431,550,185,36
8432,550,181,13
8433,550,282,269
8434,550,613,421
8435,550,430,144
8436,550,392,130
8437,550,195,52
8438,550,162,7
8439,550,154,45
8440,550,514,542
8441,550,212,29
8442,550,471,240
8443,550,604,341
8444,550,407,93
8445,550,274,112
8446,550,419,138
8447,550,225,83
8448,550,237,104
8449,550,323,87
8450,550,628,595
8451,550,437,239
8452,550,703,541
8453,550,507,213
8454,550,459,169
8455,550,422,125
8456,550,529,155
8457,550,157,8
8458,550,137,78
8459,550,166,35
8460,550,120,2
8461,550,250,172
8462,550,326,116
8463,550,306,54
8464,550,409,147
8465,550,230,83
8466,550,434,178
8467,550,276,102
8468,550,311,55
8469,550,627,508
8470,550,321,64
8471,550,594,311
8472,550,544,235
8473,550,387,227
8474,550,147,13
8475,550,426,114
8476,550,165,61
8477,550,175,109
8478,550,267,23
8479,550,414,89
8480,550,390,127
8481,550,205,18
8482,550,586,272
8483,550,166,30
8484,550,216,136
8485,550,277,53
8486,550,553,230
8487,550,285,282
8488,550,208,39
8489,550,471,168
8490,550,301,106
8491,550,384,83
8492,550,416,147
8493,550,376,69
8494,550,75,16
8495,550,215,76
8496,550,396,190
8497,550,386,162
8498,550,528,105
8499,550,376,337
8500,550,471,327
8501,550,324,98
8502,550,130,3
8503,550,149,148
8504,550,187,181
8505,550,278,106
8506,550,376,90
8507,550,173,32
8508,550,122,64
8509,550,61,3
8510,550,237,79
8511,550,223,65
8512,550,326,239
8513,550,313,97
8514,550,464,203
8515,550,488,212
8516,550,473,171
8517,550,591,429
8518,550,437,225
8519,550,314,201
8520,550,143,13
8521,550,180,20
8522,550,120,138
8523,550,290,97
8524,550,267,34
8525,550,284,48
8526,550,204,127
8527,550,673,681
8528,550,250,56
